4.5,1.881e-05
4,2.035e-05
5,1.108e-05
5,1.66e-05
4,1.814e-05
4,1.75e-05
3.5,1.276e-05
4,1.995e-05
4.5,8.26e-06
3.5,2.825e-05
4,1.106e-05
3,7.51e-06
3.5,2.748e-05
4.5,2.024e-05
5,2.612e-05
4.5,5.4e-07
4.5,6.73e-06
3,2.875e-05
3,2.089e-05
5,5.18e-06
3,3.78e-06
4,1.722e-05
4.5,1.8e-05
4.5,4.76e-06
4.5,1.96e-06
3.5,1.88e-06
3.5,5.24e-06
5,2.33e-05
4,1.975e-05
5,2.421e-05
3,1.052e-05
4,2.095e-05
4,3.81e-06
4.5,1.869e-05
3,1.348e-05
5,2.696e-05
4,1.19e-06
4,1.135e-05
5,6.91e-06
4,6.09e-06
3,2.466e-05
5,2.278e-05
4,6.85e-06
4.5,8.95e-06
3,1.552e-05
4.5,2.809e-05
3,6.51e-06
3,1.359e-05
5,8.41e-06
5,2.023e-05
3.5,2.252e-05
3,8.1e-07
3,1.801e-05
5,1.087e-05
3,1.194e-05
4.5,2.915e-05
5,2.799e-05
5,9.02e-06
5,6.86e-06
3.5,2.897e-05
3.5,1.5e-05
4,2.368e-05
3.5,1.96e-05
3,1.379e-05
4,1.996e-05
4.5,1.44e-05
5,2.813e-05
3.5,1.779e-05
4.5,2.848e-05
5,5.1e-06
4.5,1.59e-06
4.5,1.87e-06
5,2.687e-05
3,1.484e-05
4.5,4.5e-06
3.5,5.95e-06
3.5,2.098e-05
5,4.67e-06
3.5,2.818e-05
3,3.73e-06
4,1.076e-05
5,2.339e-05
5,3.6e-07
5,2.106e-05
3.5,2.8e-06
4,2.542e-05
3,5.91e-06
3,3.11e-06
5,1.075e-05
3.5,2.192e-05
4,2.574e-05
4.5,4.27e-06
3,6.43e-06
3.5,3.55e-06
5,1.731e-05
3,7.6e-07
4.5,5.42e-06
3,1.907e-05
4,4.1e-06
5,2.84e-05
4,2.453e-05
5,1.41e-06
5,5.34e-06
4.5,9.01e-06
4,1.289e-05
4.5,2.156e-05
4,1.643e-05
4,2.661e-05
3.5,1.066e-05
3,2.385e-05
5,3.15e-06
5,5.43e-06
4,1.33e-05
3.5,1.592e-05
3,1.125e-05
3.5,1.06e-05
3.5,2.799e-05
4,1.011e-05
4,9.55e-06
4.5,2.782e-05
4,2.882e-05
5,1.304e-05
3.5,2.594e-05
3.5,1.037e-05
5,2.857e-05
3,2.821e-05
4,4.13e-06
3.5,2.365e-05
3.5,9.45e-06
4.5,6.35e-06
4.5,5.06e-06
4,2.66e-06
4,2.602e-05
4,2.976e-05
3.5,7.83e-06
3,1.272e-05
5,8e-08
5,6.18e-06
5,1.639e-05
5,7.06e-06
3.5,2.943e-05
4,2.867e-05
5,9.99e-06
3.5,5.87e-06
4.5,1.718e-05
5,2.424e-05
5,1.772e-05
3,2.388e-05
3.5,1.891e-05
4.5,1.955e-05
5,1.014e-05
4.5,2.362e-05
3,1.35e-06
4.5,6.25e-06
3.5,2.01e-06
3,5.56e-06
4.5,1.692e-05
5,5.21e-06
3.5,6.49e-06
5,9.85e-06
4,1.02e-05
4,2.45e-05
4.5,1.719e-05
4,1.24e-06
4.5,2.545e-05
4.5,2.62e-05
5,5.38e-06
4.5,6.4e-07
4,2.206e-05
3,6.68e-06
3,6.39e-06
3,1.025e-05
4.5,1.792e-05
5,2.346e-05
3,3.54e-06
3,1.257e-05
3,2.98e-05
3.5,2.208e-05
5,4.6e-07
4,2.026e-05
3,1.756e-05
3,8.87e-06
4,2.748e-05
5,7.17e-06
3.5,7.02e-06
4.5,1.62e-05
4.5,3.64e-06
5,1.821e-05
4,1.912e-05
4.5,2.059e-05
3,7.14e-06
3,1.563e-05
3,1.862e-05
3.5,2.801e-05
4,2.42e-05
5,1.945e-05
3,1.433e-05
3,9.81e-06
3,4.35e-06
3.5,8.74e-06
5,1.81e-05
4,1.784e-05
3,2.13e-06
3.5,1.379e-05
5,2.074e-05
4.5,1.695e-05
4.5,2.116e-05
4,1.662e-05
3.5,6.34e-06
4,1.68e-06
3,1.114e-05
5,1.225e-05
3.5,1.321e-05
4.5,7.7e-07
3.5,1.718e-05
4.5,4.82e-06
3,1.302e-05
3,2.007e-05
3.5,1.473e-05
3,1.545e-05
4.5,2.71e-06
4,1.846e-05
3,7.85e-06
4.5,1.188e-05
4,1.153e-05
4.5,1.252e-05
5,7.69e-06
3,1.611e-05
3.5,2.34e-05
3,2.978e-05
3,3.02e-06
5,1.164e-05
5,2.564e-05
3.5,1.204e-05
3,1.45e-05
4.5,7.77e-06
3.5,2.77e-05
3,1.018e-05
5,2.827e-05
3,1.551e-05
4.5,2.949e-05
4.5,4.01e-06
5,1.216e-05
3,2.126e-05
3.5,2.813e-05
4,1.37e-05
4.5,1.055e-05
5,2.432e-05
3,1.959e-05
4,1.787e-05
4.5,2.2e-05
4,2.184e-05
4,1.085e-05
4.5,1.448e-05
5,4.98e-06
3.5,2.283e-05
4,2.16e-06
3.5,2.06e-05
4,2.86e-06
3.5,1.45e-06
4.5,1.192e-05
5,6.67e-06
5,3.31e-06
4.5,1.735e-05
3,1.498e-05
3.5,2.887e-05
3,1.081e-05
4,3.3e-06
3.5,1.233e-05
3.5,6.22e-06
4,7.47e-06
4,2.302e-05
3,2.231e-05
4,3.73e-06
3.5,1.362e-05
4.5,5.31e-06
3.5,4.2e-06
4.5,1.624e-05
5,2.886e-05
3.5,2.159e-05
3,9.55e-06
3,1.159e-05
5,2.202e-05
3.5,1.398e-05
3.5,1.599e-05
4,1.73e-05
5,1.666e-05
3,1.21e-05
3,1.458e-05
5,2.511e-05
5,1.91e-06
4,4.1e-07
4,2.483e-05
5,1.649e-05
5,2.289e-05
5,1.68e-05
5,1.65e-05
4,2.969e-05
4.5,1.364e-05
3.5,1.527e-05
4,9.62e-06
3.5,2.328e-05
3,1.38e-05
4,3e-06
3.5,2.787e-05
4,3.67e-06
4.5,2.052e-05
4,1.28e-05
4,1.552e-05
3,1.749e-05
3,2.414e-05
5,1.803e-05
3.5,2.125e-05
5,1.406e-05
4.5,1.093e-05
5,2.551e-05
4,2.934e-05
4,6.6e-07
4.5,2.744e-05
5,2.348e-05
3,5.63e-06
3,1.669e-05
3,1.556e-05
5,1.7e-06
3,4.03e-06
4,2.291e-05
3,3.22e-06
3,4.8e-06
3,1.87e-06
5,1.747e-05
5,2.728e-05
3,2.487e-05
3,8.73e-06
3,8.59e-06
5,8.14e-06
3.5,1.649e-05
4.5,8.2e-07
3.5,3.12e-06
3.5,1.197e-05
5,1.349e-05
5,1.774e-05
4.5,1.37e-05
4,2.856e-05
3,3.04e-06
3.5,1.501e-05
3,1.681e-05
4.5,1.947e-05
4,2.082e-05
3,2.572e-05
3.5,8.08e-06
3,6.24e-06
4,1.406e-05
3,5.25e-06
3,9.56e-06
4.5,2.957e-05
3.5,1.403e-05
3,2.274e-05
5,1.105e-05
4,3e-08
3,2.67e-06
4.5,2.84e-05
3.5,2.902e-05
5,2.882e-05
4.5,9.68e-06
3.5,1.633e-05
5,1.685e-05
4,5.42e-06
4,2.191e-05
4.5,2.835e-05
3.5,8.02e-06
4,2.894e-05
4.5,1.657e-05
3.5,1.773e-05
4,2.42e-06
4.5,6.49e-06
4.5,2.405e-05
4.5,1.45e-06
4,2.347e-05
5,6.51e-06
5,2.7e-06
5,5.65e-06
4,9.16e-06
3.5,1.7e-06
3,1.517e-05
3,9.87e-06
5,9.93e-06
3,1.107e-05
3.5,1.767e-05
4,1.42e-06
5,2.341e-05
4,1.587e-05
4,1.873e-05
3.5,2.7e-06
3.5,1.677e-05
5,2.977e-05
3.5,6.3e-06
3.5,8.21e-06
5,2.252e-05
3,2.869e-05
3,1.68e-05
4,9.01e-06
5,1.48e-06
3.5,1.318e-05
4,2.111e-05
4.5,2.39e-06
5,2.087e-05
4.5,1.81e-06
5,8.55e-06
4.5,4.47e-06
4.5,2.785e-05
3.5,2.095e-05
3.5,1.487e-05
3.5,2.947e-05
3.5,4.68e-06
4.5,2.057e-05
4.5,1.698e-05
3.5,9.72e-06
5,2.501e-05
5,1.12e-05
4.5,2.864e-05
5,2.945e-05
4,1.703e-05
3,2.81e-05
5,2.932e-05
4.5,1.144e-05
4.5,1.392e-05
3,2.428e-05
3.5,1.905e-05
4,2.333e-05
4.5,2.687e-05
3,1.548e-05
4,9.74e-06
4.5,1.912e-05
4.5,1.172e-05
4,2.566e-05
4.5,9.14e-06
4.5,1.11e-06
3.5,4.15e-06
5,7.66e-06
5,1.425e-05
4.5,8.12e-06
3.5,1.697e-05
3,2.646e-05
4,2.277e-05
4.5,1.528e-05
5,1.76e-06
4.5,2.202e-05
3,1.52e-06
3.5,3.56e-06
5,7.22e-06
4.5,7.87e-06
5,1.099e-05
3,3.65e-06
4,2.909e-05
4,2.393e-05
3.5,2.017e-05
5,1.37e-05
4.5,3.98e-06
5,2.465e-05
3,1.315e-05
4,1.915e-05
3.5,2.279e-05
3,7.81e-06
4,1e-05
3.5,1.52e-06
4.5,2.742e-05
4,5.7e-06
3.5,1.051e-05
4,2.67e-05
3,2.721e-05
4,1.005e-05
5,1.758e-05
3,9.07e-06
4,2.929e-05
5,2.29e-06
5,2.14e-05
5,1.42e-05
4.5,2.917e-05
3,9.72e-06
4,2.16e-05
3,1.854e-05
4,1.85e-06
4.5,2.12e-05
4,1.672e-05
3.5,3.53e-06
5,2.8e-06
3.5,2.99e-05
3.5,1.959e-05
4,2.496e-05
3,2.788e-05
4.5,2.03e-06
3.5,1.99e-06
3,3.79e-06
5,2.939e-05
3,2.254e-05
5,1.184e-05
3.5,1.541e-05
3,1.814e-05
4.5,2.208e-05
5,2.627e-05
4.5,2.441e-05
5,1.688e-05
4,6.72e-06
3.5,7.57e-06
4.5,1.407e-05
5,1.55e-05
3.5,2.02e-05
3.5,7.97e-06
4.5,2.797e-05
4,1.068e-05
4.5,1.209e-05
3.5,6.18e-06
3,2.667e-05
4,1.467e-05
3.5,7.31e-06
4,2.485e-05
4.5,1.073e-05
3.5,2.65e-05
3,2.139e-05
4,6.45e-06
4.5,1.37e-06
4,1.64e-06
4.5,2.46e-06
4,2.701e-05
4.5,1.468e-05
4.5,1.249e-05
4.5,2.837e-05
4.5,1.905e-05
3.5,5.73e-06
3.5,2.469e-05
3.5,6.89e-06
5,1.077e-05
4.5,2.347e-05
3.5,6e-07
4,2.538e-05
3,7.86e-06
4.5,1.013e-05
4.5,2.758e-05
4.5,1.935e-05
3.5,1.787e-05
5,2.34e-06
4,2.487e-05
4,2.553e-05
3,8.96e-06
3.5,1.199e-05
4.5,3.36e-06
3.5,2.636e-05
5,2.937e-05
5,1.007e-05
4,2.746e-05
3.5,7.96e-06
5,6.73e-06
3,6e-08
4.5,2.846e-05
4.5,1.065e-05
3,2.598e-05
5,1.81e-06
5,2.267e-05
3.5,1.846e-05
4,1.557e-05
3.5,2.038e-05
5,1.081e-05
3,1.836e-05
3.5,2.578e-05
5,4.24e-06
3.5,1.776e-05
3,1.602e-05
5,2.21e-05
4.5,1.787e-05
3.5,1.637e-05
4.5,1.234e-05
5,5.88e-06
3,1.204e-05
4,2.615e-05
4.5,3.27e-06
4.5,2.589e-05
4.5,3.62e-06
4.5,2.533e-05
3,1.736e-05
4.5,1.039e-05
3.5,1.437e-05
4.5,2.651e-05
4,1.248e-05
3,1.12e-06
4.5,1.216e-05
3.5,1.017e-05
4.5,8.86e-06
3,2.882e-05
4,1.826e-05
3,2.648e-05
5,1.401e-05
4.5,9.93e-06
3.5,2.892e-05
5,6e-07
3,2.128e-05
3,7.66e-06
3,1.008e-05
3,7.5e-07
5,1.587e-05
3,1.716e-05
3.5,1.62e-06
4.5,2.054e-05
3,2.256e-05
5,6.7e-07
3,2.294e-05
5,1.944e-05
5,7.97e-06
5,1.362e-05
3.5,2.5e-06
4,1.95e-06
4.5,1.977e-05
3.5,2.195e-05
3,1.274e-05
4,2.97e-05
3,4.08e-06
4.5,1.532e-05
3,2.751e-05
3,2.481e-05
3,2.43e-06
3.5,6.79e-06
3.5,2.164e-05
5,1.986e-05
5,2.604e-05
3,7.79e-06
4.5,1.427e-05
4,6.32e-06
3,2.153e-05
5,2.804e-05
4,1.608e-05
3,2.73e-06
4,1.273e-05
4.5,2.82e-05
4,1.727e-05
4,2.82e-05
4,7.01e-06
3.5,1.97e-05
4.5,2.615e-05
3,1.519e-05
4.5,2.588e-05
3.5,1.745e-05
3,2.218e-05
5,7.26e-06
4,1.69e-06
4,1.535e-05
4.5,2.122e-05
4.5,1.579e-05
3.5,2.111e-05
3.5,7.48e-06
4.5,2.778e-05
4.5,2.787e-05
3.5,1.981e-05
4,1.458e-05
4,2.098e-05
5,1.35e-05
4,1.478e-05
5,2.768e-05
4,1.304e-05
3.5,1.6e-07
3,1.76e-05
4.5,2.423e-05
3.5,2.321e-05
3.5,1.447e-05
5,1.964e-05
3.5,2.495e-05
4.5,2.008e-05
4.5,1.922e-05
3.5,1.308e-05
3,1.992e-05
3,1.27e-05
3,1.8e-05
5,1.188e-05
4,1.372e-05
5,6.01e-06
3.5,1e-05
4.5,4.59e-06
3.5,2.866e-05
4,2.954e-05
3,2.02e-06
5,1.623e-05
3.5,2.6e-06
4.5,1.846e-05
4.5,2.06e-06
4.5,1.207e-05
3,9.97e-06
4,1.683e-05
3,8.7e-06
5,1.898e-05
4.5,2.392e-05
